2026-01-03 23:35:08 | MedicalAI | INFO     | setup_logger:106 | 日志文件已创建: logs/server.log
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:189 | [1767454960070-139636122853888] 请求成功
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:187 | [1767454960234-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:189 | [1767454960234-139636122853888] 请求成功
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:187 | [1767454960406-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:189 | [1767454960406-139636122853888] 请求成功
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:187 | [1767454960575-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:189 | [1767454960575-139636122853888] 请求成功
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:187 | [1767454960736-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:189 | [1767454960736-139636122853888] 请求成功
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:187 | [1767454960901-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:40 | MedicalAI | INFO     | decorated_function:189 | [1767454960901-139636122853888] 请求成功
2026-01-03 23:42:41 | MedicalAI | INFO     | decorated_function:187 | [1767454961087-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:41 | MedicalAI | INFO     | decorated_function:189 | [1767454961087-139636122853888] 请求成功
2026-01-03 23:42:41 | MedicalAI | INFO     | decorated_function:187 | [1767454961252-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:41 | MedicalAI | INFO     | decorated_function:189 | [1767454961252-139636122853888] 请求成功
2026-01-03 23:42:41 | MedicalAI | INFO     | decorated_function:187 | [1767454961420-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:41 | MedicalAI | INFO     | decorated_function:189 | [1767454961420-139636122853888] 请求成功
2026-01-03 23:42:41 | MedicalAI | INFO     | decorated_function:187 | [1767454961864-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:41 | MedicalAI | INFO     | decorated_function:189 | [1767454961864-139636122853888] 请求成功
2026-01-03 23:42:42 | MedicalAI | INFO     | decorated_function:187 | [1767454962862-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:42 | MedicalAI | INFO     | decorated_function:189 | [1767454962862-139636122853888] 请求成功
2026-01-03 23:42:43 | MedicalAI | INFO     | decorated_function:187 | [1767454963865-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:43 | MedicalAI | INFO     | decorated_function:189 | [1767454963865-139636122853888] 请求成功
2026-01-03 23:42:44 | MedicalAI | INFO     | decorated_function:187 | [1767454964872-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:44 | MedicalAI | INFO     | decorated_function:189 | [1767454964872-139636122853888] 请求成功
2026-01-03 23:42:45 | MedicalAI | INFO     | decorated_function:187 | [1767454965865-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:45 | MedicalAI | INFO     | decorated_function:189 | [1767454965865-139636122853888] 请求成功
2026-01-03 23:42:46 | MedicalAI | INFO     | decorated_function:187 | [1767454966868-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:46 | MedicalAI | INFO     | decorated_function:189 | [1767454966868-139636122853888] 请求成功
2026-01-03 23:42:47 | MedicalAI | INFO     | decorated_function:187 | [1767454967873-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:47 | MedicalAI | INFO     | decorated_function:189 | [1767454967873-139636122853888] 请求成功
2026-01-03 23:42:48 | MedicalAI | INFO     | decorated_function:187 | [1767454968498-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:48 | MedicalAI | INFO     | decorated_function:189 | [1767454968498-139636122853888] 请求成功
2026-01-03 23:42:48 | MedicalAI | INFO     | decorated_function:187 | [1767454968670-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:48 | MedicalAI | INFO     | decorated_function:189 | [1767454968670-139636122853888] 请求成功
2026-01-03 23:42:48 | MedicalAI | INFO     | decorated_function:187 | [1767454968840-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:48 | MedicalAI | INFO     | decorated_function:189 | [1767454968840-139636122853888] 请求成功
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:187 | [1767454969015-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:189 | [1767454969015-139636122853888] 请求成功
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:187 | [1767454969186-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:189 | [1767454969186-139636122853888] 请求成功
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:187 | [1767454969379-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:189 | [1767454969379-139636122853888] 请求成功
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:187 | [1767454969582-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:189 | [1767454969582-139636122853888] 请求成功
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:187 | [1767454969772-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:189 | [1767454969772-139636122853888] 请求成功
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:187 | [1767454969934-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:49 | MedicalAI | INFO     | decorated_function:189 | [1767454969934-139636122853888] 请求成功
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:187 | [1767454970102-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:189 | [1767454970102-139636122853888] 请求成功
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:187 | [1767454970267-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:189 | [1767454970267-139636122853888] 请求成功
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:187 | [1767454970428-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:189 | [1767454970428-139636122853888] 请求成功
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:187 | [1767454970593-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:189 | [1767454970593-139636122853888] 请求成功
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:187 | [1767454970754-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:189 | [1767454970754-139636122853888] 请求成功
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:187 | [1767454970920-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:50 | MedicalAI | INFO     | decorated_function:189 | [1767454970920-139636122853888] 请求成功
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:187 | [1767454971080-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:189 | [1767454971080-139636122853888] 请求成功
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:187 | [1767454971256-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:189 | [1767454971256-139636122853888] 请求成功
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:187 | [1767454971421-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:189 | [1767454971421-139636122853888] 请求成功
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:187 | [1767454971615-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:189 | [1767454971615-139636122853888] 请求成功
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:187 | [1767454971789-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:189 | [1767454971789-139636122853888] 请求成功
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:187 | [1767454971957-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:51 | MedicalAI | INFO     | decorated_function:189 | [1767454971957-139636122853888] 请求成功
2026-01-03 23:42:52 | MedicalAI | INFO     | decorated_function:187 | [1767454972126-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:52 | MedicalAI | INFO     | decorated_function:189 | [1767454972126-139636122853888] 请求成功
2026-01-03 23:42:52 | MedicalAI | INFO     | decorated_function:187 | [1767454972290-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:42:52 | MedicalAI | INFO     | decorated_function:189 | [1767454972290-139636122853888] 请求成功
2026-01-03 23:42:56 | MedicalAI | INFO     | decorated_function:187 | [1767454976111-139636122853888] 请求开始: POST /api/ollama/generate
2026-01-03 23:42:56 | MedicalAI | INFO     | ollama_generate:812 | Ollama生成请求: model=qwen2.5, stream=False
2026-01-03 23:42:56 | MedicalAI | INFO     | generate:536 | Ollama请求: model=qwen2.5, stream=False, prompt_len=2375
2026-01-03 23:42:59 | MedicalAI | INFO     | generate:574 | Ollama响应完成: 797字符, 耗时: 3.87秒
2026-01-03 23:42:59 | MedicalAI | INFO     | decorated_function:189 | [1767454976111-139636122853888] 请求成功
2026-01-03 23:44:11 | MedicalAI | INFO     | decorated_function:187 | [1767455051584-139636122853888] 请求开始: POST /api/ollama/generate
2026-01-03 23:44:11 | MedicalAI | INFO     | ollama_generate:812 | Ollama生成请求: model=qwen2.5, stream=False
2026-01-03 23:44:11 | MedicalAI | INFO     | generate:536 | Ollama请求: model=qwen2.5, stream=False, prompt_len=2375
2026-01-03 23:44:15 | MedicalAI | INFO     | generate:574 | Ollama响应完成: 806字符, 耗时: 3.90秒
2026-01-03 23:44:15 | MedicalAI | INFO     | decorated_function:189 | [1767455051584-139636122853888] 请求成功
2026-01-03 23:51:22 | MedicalAI | INFO     | decorated_function:187 | [1767455482822-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:51:22 | MedicalAI | INFO     | decorated_function:189 | [1767455482822-139636122853888] 请求成功
2026-01-03 23:51:23 | MedicalAI | INFO     | decorated_function:187 | [1767455483002-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:51:23 | MedicalAI | INFO     | decorated_function:189 | [1767455483002-139636122853888] 请求成功
2026-01-03 23:51:23 | MedicalAI | INFO     | decorated_function:187 | [1767455483174-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:51:23 | MedicalAI | INFO     | decorated_function:189 | [1767455483174-139636122853888] 请求成功
2026-01-03 23:51:23 | MedicalAI | INFO     | decorated_function:187 | [1767455483353-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:51:23 | MedicalAI | INFO     | decorated_function:189 | [1767455483353-139636122853888] 请求成功
2026-01-03 23:51:23 | MedicalAI | INFO     | decorated_function:187 | [1767455483539-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:51:23 | MedicalAI | INFO     | decorated_function:189 | [1767455483539-139636122853888] 请求成功
2026-01-03 23:52:26 | MedicalAI | INFO     | decorated_function:187 | [1767455546445-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:52:26 | MedicalAI | INFO     | decorated_function:189 | [1767455546445-139636122853888] 请求成功
2026-01-03 23:52:26 | MedicalAI | INFO     | decorated_function:187 | [1767455546629-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:52:26 | MedicalAI | INFO     | decorated_function:189 | [1767455546629-139636122853888] 请求成功
2026-01-03 23:52:26 | MedicalAI | INFO     | decorated_function:187 | [1767455546798-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:52:26 | MedicalAI | INFO     | decorated_function:189 | [1767455546798-139636122853888] 请求成功
2026-01-03 23:52:26 | MedicalAI | INFO     | decorated_function:187 | [1767455546960-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:52:26 | MedicalAI | INFO     | decorated_function:189 | [1767455546960-139636122853888] 请求成功
2026-01-03 23:52:27 | MedicalAI | INFO     | decorated_function:187 | [1767455547133-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:52:27 | MedicalAI | INFO     | decorated_function:189 | [1767455547133-139636122853888] 请求成功
2026-01-03 23:52:59 | MedicalAI | INFO     | decorated_function:187 | [1767455579265-139636122853888] 请求开始: POST /api/ollama/generate
2026-01-03 23:52:59 | MedicalAI | INFO     | ollama_generate:812 | Ollama生成请求: model=qwen2.5, stream=False
2026-01-03 23:52:59 | MedicalAI | INFO     | generate:536 | Ollama请求: model=qwen2.5, stream=False, prompt_len=401
2026-01-03 23:53:04 | MedicalAI | INFO     | generate:574 | Ollama响应完成: 650字符, 耗时: 4.98秒
2026-01-03 23:53:04 | MedicalAI | INFO     | decorated_function:189 | [1767455579265-139636122853888] 请求成功
2026-01-03 23:53:24 | MedicalAI | INFO     | decorated_function:187 | [1767455604854-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:24 | MedicalAI | INFO     | decorated_function:189 | [1767455604854-139636122853888] 请求成功
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:187 | [1767455605030-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:189 | [1767455605030-139636122853888] 请求成功
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:187 | [1767455605203-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:189 | [1767455605203-139636122853888] 请求成功
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:187 | [1767455605387-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:189 | [1767455605387-139636122853888] 请求成功
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:187 | [1767455605565-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:189 | [1767455605565-139636122853888] 请求成功
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:187 | [1767455605737-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:189 | [1767455605737-139636122853888] 请求成功
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:187 | [1767455605928-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:25 | MedicalAI | INFO     | decorated_function:189 | [1767455605928-139636122853888] 请求成功
2026-01-03 23:53:26 | MedicalAI | INFO     | decorated_function:187 | [1767455606120-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:26 | MedicalAI | INFO     | decorated_function:189 | [1767455606120-139636122853888] 请求成功
2026-01-03 23:53:26 | MedicalAI | INFO     | decorated_function:187 | [1767455606337-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:26 | MedicalAI | INFO     | decorated_function:189 | [1767455606337-139636122853888] 请求成功
2026-01-03 23:53:26 | MedicalAI | INFO     | decorated_function:187 | [1767455606605-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:26 | MedicalAI | INFO     | decorated_function:189 | [1767455606605-139636122853888] 请求成功
2026-01-03 23:53:26 | MedicalAI | INFO     | decorated_function:187 | [1767455606825-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:26 | MedicalAI | INFO     | decorated_function:189 | [1767455606825-139636122853888] 请求成功
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:187 | [1767455607045-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:189 | [1767455607045-139636122853888] 请求成功
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:187 | [1767455607253-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:189 | [1767455607253-139636122853888] 请求成功
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:187 | [1767455607465-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:189 | [1767455607465-139636122853888] 请求成功
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:187 | [1767455607660-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:189 | [1767455607660-139636122853888] 请求成功
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:187 | [1767455607857-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:27 | MedicalAI | INFO     | decorated_function:189 | [1767455607857-139636122853888] 请求成功
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:187 | [1767455608057-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:189 | [1767455608057-139636122853888] 请求成功
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:187 | [1767455608264-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:189 | [1767455608264-139636122853888] 请求成功
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:187 | [1767455608459-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:189 | [1767455608459-139636122853888] 请求成功
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:187 | [1767455608656-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:189 | [1767455608656-139636122853888] 请求成功
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:187 | [1767455608848-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:28 | MedicalAI | INFO     | decorated_function:189 | [1767455608848-139636122853888] 请求成功
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:187 | [1767455609042-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:189 | [1767455609042-139636122853888] 请求成功
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:187 | [1767455609252-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:189 | [1767455609252-139636122853888] 请求成功
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:187 | [1767455609461-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:189 | [1767455609461-139636122853888] 请求成功
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:187 | [1767455609665-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:189 | [1767455609665-139636122853888] 请求成功
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:187 | [1767455609861-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:29 | MedicalAI | INFO     | decorated_function:189 | [1767455609861-139636122853888] 请求成功
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:187 | [1767455610055-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:189 | [1767455610055-139636122853888] 请求成功
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:187 | [1767455610256-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:189 | [1767455610256-139636122853888] 请求成功
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:187 | [1767455610448-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:189 | [1767455610448-139636122853888] 请求成功
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:187 | [1767455610639-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:189 | [1767455610639-139636122853888] 请求成功
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:187 | [1767455610827-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:30 | MedicalAI | INFO     | decorated_function:189 | [1767455610827-139636122853888] 请求成功
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:187 | [1767455611023-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:189 | [1767455611023-139636122853888] 请求成功
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:187 | [1767455611216-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:189 | [1767455611216-139636122853888] 请求成功
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:187 | [1767455611413-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:189 | [1767455611413-139636122853888] 请求成功
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:187 | [1767455611628-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:189 | [1767455611628-139636122853888] 请求成功
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:187 | [1767455611823-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:31 | MedicalAI | INFO     | decorated_function:189 | [1767455611823-139636122853888] 请求成功
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:187 | [1767455612069-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:189 | [1767455612069-139636122853888] 请求成功
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:187 | [1767455612268-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:189 | [1767455612268-139636122853888] 请求成功
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:187 | [1767455612458-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:189 | [1767455612458-139636122853888] 请求成功
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:187 | [1767455612658-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:189 | [1767455612658-139636122853888] 请求成功
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:187 | [1767455612876-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:32 | MedicalAI | INFO     | decorated_function:189 | [1767455612876-139636122853888] 请求成功
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:187 | [1767455613089-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:189 | [1767455613089-139636122853888] 请求成功
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:187 | [1767455613287-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:189 | [1767455613287-139636122853888] 请求成功
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:187 | [1767455613485-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:189 | [1767455613485-139636122853888] 请求成功
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:187 | [1767455613680-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:189 | [1767455613680-139636122853888] 请求成功
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:187 | [1767455613872-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:33 | MedicalAI | INFO     | decorated_function:189 | [1767455613872-139636122853888] 请求成功
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:187 | [1767455614066-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:189 | [1767455614066-139636122853888] 请求成功
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:187 | [1767455614263-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:189 | [1767455614263-139636122853888] 请求成功
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:187 | [1767455614450-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:189 | [1767455614450-139636122853888] 请求成功
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:187 | [1767455614639-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:189 | [1767455614639-139636122853888] 请求成功
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:187 | [1767455614844-139636122853888] 请求开始: POST /api/predict
2026-01-03 23:53:34 | MedicalAI | INFO     | decorated_function:189 | [1767455614844-139636122853888] 请求成功
2026-01-04 00:00:46 | MedicalAI | INFO     | decorated_function:187 | [1767456046379-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:00:46 | MedicalAI | INFO     | decorated_function:189 | [1767456046379-139636122853888] 请求成功
2026-01-04 00:00:46 | MedicalAI | INFO     | decorated_function:187 | [1767456046552-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:00:46 | MedicalAI | INFO     | decorated_function:189 | [1767456046552-139636122853888] 请求成功
2026-01-04 00:00:46 | MedicalAI | INFO     | decorated_function:187 | [1767456046721-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:00:46 | MedicalAI | INFO     | decorated_function:189 | [1767456046721-139636122853888] 请求成功
2026-01-04 00:00:46 | MedicalAI | INFO     | decorated_function:187 | [1767456046913-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:00:46 | MedicalAI | INFO     | decorated_function:189 | [1767456046913-139636122853888] 请求成功
2026-01-04 00:00:47 | MedicalAI | INFO     | decorated_function:187 | [1767456047090-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:00:47 | MedicalAI | INFO     | decorated_function:189 | [1767456047090-139636122853888] 请求成功
2026-01-04 00:00:58 | MedicalAI | INFO     | decorated_function:187 | [1767456058792-139636122853888] 请求开始: POST /api/ollama/generate
2026-01-04 00:00:58 | MedicalAI | INFO     | ollama_generate:812 | Ollama生成请求: model=qwen2.5, stream=False
2026-01-04 00:00:58 | MedicalAI | INFO     | generate:536 | Ollama请求: model=qwen2.5, stream=False, prompt_len=401
2026-01-04 00:01:03 | MedicalAI | INFO     | generate:574 | Ollama响应完成: 536字符, 耗时: 4.48秒
2026-01-04 00:01:03 | MedicalAI | INFO     | decorated_function:189 | [1767456058792-139636122853888] 请求成功
2026-01-04 00:16:27 | MedicalAI | INFO     | decorated_function:187 | [1767456987953-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:27 | MedicalAI | INFO     | decorated_function:189 | [1767456987953-139636122853888] 请求成功
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:187 | [1767456988168-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:189 | [1767456988168-139636122853888] 请求成功
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:187 | [1767456988364-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:189 | [1767456988364-139636122853888] 请求成功
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:187 | [1767456988550-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:189 | [1767456988550-139636122853888] 请求成功
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:187 | [1767456988729-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:189 | [1767456988729-139636122853888] 请求成功
